"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","29","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","42","0","0","4","14","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","105","3","1","11","15","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","","","","","",""
"新宿区","114","4","0","10","28","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","82","0","1","6","17","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"台東","82","2","1","2","14","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","116","0","0","8","13","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江東区","171","0","0","16","52","1","0","2","1","0","0","3","1","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","86","0","0","4","26","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","73","2","0","4","11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","257","0","4","18","77","1","0","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","346","0","5","30","54","2","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","6","","","","","",""
"渋谷区","44","0","0","2","10","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","120","0","1","16","31","2","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","142","0","0","15","34","3","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","74","0","1","0","4","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","","","","","",""
"北区","118","1","0","6","15","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","124","0","0","10","17","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","120","0","2","3","17","1","0","1","2","0","0","2","0","0","0","4","0","0","0","0","0","0","","","","","",""
"練馬区","258","0","1","26","59","3","0","2","3","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","235","3","0","18","54","2","1","3","0","0","0","11","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","185","1","0","16","31","0","0","1","0","0","0","3","0","0","0","1","0","0","2","0","0","1","","","","","",""
"江戸川","236","1","2","30","52","1","0","0","5","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","334","0","6","28","85","1","0","1","4","0","0","6","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","197","0","0","23","42","0","0","1","4","0","0","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","208","0","0","6","12","0","0","1","3","0","0","4","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","228","1","0","7","23","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","263","1","0","32","28","1","0","4","4","0","2","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","497","0","3","25","49","2","0","4","8","2","0","6","0","0","0","0","0","0","0","0","2","4","","","","","",""
"多摩小平","455","0","6","36","39","6","0","2","6","0","0","6","0","0","0","0","0","0","0","0","0","3","","","","","",""
"島しょ","14","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5355","19","34","419","926","38","3","29","60","2","3","67","6","1","0","7","0","0","2","1","2","24","","","","","",""
