"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","19","1","0","9","2","1","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","32","5","0","109","9","0","1","31","0","4","0","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","3","48","13","7","336","16","9","0","40","0","3","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","21","6","16","209","26","7","1","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","8","12","16","172","36","4","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","2","5","13","28","212","22","9","1","1","0","1","8","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","8","0","16","48","181","20","1","5","0","0","1","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","10","1","10","40","146","12","1","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","12","1","4","31","84","8","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","4","0","6","35","86","4","0","1","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","2","27","83","2","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","17","0","1","41","177","8","2","1","0","0","0","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","4","0","1","3","37","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","7","0","3","4","140","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","94","135","93","296","1981","165","35","21","81","1","13","28","8","4","0","5","0","0","4","0","1","0","0","0","0","0","0","0","0"
