"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","14","0","4","8","0","0","0","0","0","",""
"中央区","5","5","1","3","0","0","0","0","0","",""
"みなと","12","1","6","5","0","0","4","0","0","",""
"新宿区","29","26","33","27","0","0","6","0","0","",""
"文京","4","1","0","2","0","0","1","0","0","",""
"台東","0","0","1","0","0","0","0","0","0","",""
"墨田区","2","2","0","2","0","0","2","0","0","",""
"江東区","9","0","6","2","0","0","0","0","0","",""
"品川区","10","1","0","2","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","4","0","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","0","1","0","",""
"渋谷区","8","7","2","3","0","0","0","0","0","",""
"中野区","5","0","0","2","0","0","0","0","0","",""
"杉並","5","2","0","3","0","0","2","0","0","",""
"池袋","19","5","2","14","0","0","0","1","0","",""
"北区","0","0","2","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","3","1","2","2","0","0","3","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","1","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","0","0","",""
"江戸川","2","0","0","2","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","3","0","1","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","1","0","0","0","0","0","",""
"多摩府中","1","0","0","1","0","0","17","0","0","",""
"多摩小平","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","133","51","59","79","0","0","40","2","1","",""
