"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","8","1","2","2","0","0","0","0","0","",""
"みなと","5","2","0","2","1","1","0","0","0","",""
"新宿区","6","1","1","16","0","0","18","1","1","",""
"文京","0","0","0","0","0","0","7","7","0","",""
"台東","0","1","0","0","0","0","0","0","0","",""
"墨田区","3","1","3","3","0","0","5","1","0","",""
"江東区","9","7","1","20","0","0","0","0","0","",""
"品川区","3","0","0","1","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","1","0","0","0","0","3","0","0","",""
"世田谷","0","0","0","0","0","0","12","0","0","",""
"渋谷区","6","0","0","0","0","0","14","14","0","",""
"中野区","4","2","1","3","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","16","7","13","7","0","0","12","1","0","",""
"北区","1","0","0","1","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","0","1","2","2","0","1","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","2","0","2","3","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","6","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","8","0","0","",""
"秋川","0","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"多摩川","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","8","0","0","17","0","0","0","0","0","",""
"村山大和","0","0","0","0","0","0","0","0","0","",""
"府中小金井","0","0","0","0","0","0","0","0","0","",""
"狛江調布","0","0","0","0","0","0","0","0","0","",""
"三鷹武蔵野","1","0","0","2","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"多摩東村山","0","0","0","0","0","0","2","1","1","",""
"島しょ","0","0","0","0","0","0","0","0","1","",""
"合計","72","24","25","79","1","2","87","25","3","",""
