"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","8","9","410"
"RSウイルス感染症","51","42","93","259"
"咽頭結膜熱","82","60","142","259"
"Ａ群溶血性レンサ球菌咽頭炎","147","113","260","259"
"感染性胃腸炎","475","394","869","259"
"水痘","76","70","146","259"
"手足口病","2012","1636","3648","259"
"伝染性紅斑","14","16","30","259"
"突発性発しん","89","82","171","259"
"百日咳","1","1","2","259"
"ヘルパンギーナ","514","523","1037","259"
"流行性耳下腺炎","31","28","59","259"
"不明発しん症","17","16","33","259"
"川崎病","1","1","2","259"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","11","12","23","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","4","3","7","25"
"マイコプラズマ肺炎","9","7","16","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
