"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","0","1","0","11","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","4","20","2","89","5","9","2","32","0","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","0","42","21","130","8","70","8","39","0","19","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","1","15","28","87","10","40","10","8","0","9","3","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","1","24","64","101","11","30","16","2","0","8","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","3","0","11","96","88","15","30","20","2","0","2","11","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","10","91","86","8","11","17","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","4","81","64","11","4","12","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","52","52","13","1","12","0","1","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","39","63","14","5","4","0","0","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","33","39","2","0","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","3","0","0","44","99","4","3","6","0","4","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","1","4","15","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","2","13","63","1","4","1","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","13","6","132","568","987","103","208","113","83","5","46","55","17","4","0","6","0","0","4","0","0","1","0","0","0","0","0","1","0"
