"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","0","0","0","",""
"中央区","4","2","3","3","0","0","0","0","0","",""
"みなと","6","3","1","4","0","0","12","0","0","",""
"新宿区","27","16","14","31","0","1","25","9","0","",""
"文京","2","0","1","3","0","0","0","1","0","",""
"台東","0","2","0","1","0","0","0","0","0","",""
"墨田区","4","2","1","3","0","0","0","4","0","",""
"江東区","13","12","3","14","0","1","0","0","0","",""
"品川区","1","2","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","1","3","0","3","0","0","3","0","0","",""
"世田谷","0","0","0","0","0","0","4","1","0","",""
"渋谷区","7","1","0","0","0","0","1","0","0","",""
"中野区","6","3","0","0","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","22","1","2","",""
"池袋","19","7","7","6","0","2","2","2","0","",""
"北区","3","0","0","1","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","0","2","2","2","0","0","2","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","2","0","1","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","6","3","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","4","0","2","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","2","0","0","0","0","0","0","0","0","",""
"多摩府中","0","0","0","0","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","5","4","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","97","55","33","71","0","4","87","25","4","",""
