"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","15","15","23","78","5","91","1","7","0","9","3","3","0","0","2","0","0","1","0","0","0","","","","","",""
"区南部","0","27","18","29","53","1","82","1","8","0","17","1","1","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","4","9","7","37","78","13","125","0","5","0","21","6","4","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","1","7","14","27","50","10","85","1","10","0","22","2","1","1","1","1","0","0","0","0","0","0","","","","","",""
"区西北部","0","10","11","24","71","4","114","0","9","0","15","8","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","1","8","17","16","84","2","98","0","17","0","39","1","1","0","0","4","0","0","0","0","0","0","","","","","",""
"区東部","0","8","12","35","84","2","115","0","9","0","34","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","5","4","9","0","15","1","1","0","3","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","2","19","42","136","4","87","0","9","0","15","11","3","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","2","2","21","30","4","54","0","7","0","1","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","6","5","10","22","41","3","41","2","6","0","13","3","5","0","0","4","0","0","1","0","0","0","","","","","",""
"北多摩北部","0","3","14","36","76","4","73","0","10","0","9","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","15","96","144","317","790","52","980","6","98","0","198","47","19","1","1","17","0","0","2","0","0","0","","","","","",""
