"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","9","0","0","1","2","0","5","0","2","1","0","0","0","0","0","0","0","3","0","0","0","2","","","","","",""
"中央区","1","5","0","0","2","10","0","12","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","3","4","0","1","4","2","0","21","2","1","1","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","4","10","0","0","2","9","1","9","2","0","0","0","0","0","0","0","0","0","9","0","0","0","1","","","","","",""
"文京","0","9","0","2","2","6","1","23","5","1","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"台東","0","6","1","0","4","22","1","33","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","5","9","1","0","2","1","0","5","2","2","0","0","2","0","0","0","0","0","3","0","0","0","4","","","","","",""
"江東区","8","8","0","0","3","23","2","78","11","2","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","2","14","0","2","5","7","1","21","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","2","2","1","4","4","0","20","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","10","20","3","1","10","37","1","70","11","4","4","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"世田谷","7","27","0","3","17","16","0","73","9","2","12","0","0","0","0","0","0","0","4","1","0","0","3","","","","","",""
"渋谷区","5","6","0","0","0","6","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中野区","6","15","0","1","9","12","1","38","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","8","23","2","4","7","13","0","55","6","0","0","0","0","1","0","0","0","0","10","0","0","0","0","","","","","",""
"池袋","0","8","0","0","2","7","0","54","15","0","2","0","0","0","0","1","0","0","6","0","0","0","0","","","","","",""
"北区","4","21","0","1","6","2","0","34","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","8","1","1","5","9","0","58","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","8","20","0","0","6","8","1","19","5","3","1","1","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"練馬区","20","19","1","4","9","12","2","87","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"足立","5","35","2","2","16","18","0","44","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","7","13","0","0","7","6","1","27","7","0","1","0","0","0","0","0","0","1","5","0","0","0","7","","","","","",""
"江戸川","12","20","0","1","9","25","3","69","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","3","19","2","0","18","32","3","107","8","0","4","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"町田市","4","6","0","0","7","13","0","51","9","1","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","16","0","0","2","5","2","24","0","0","0","1","0","0","0","0","0","0","4","0","0","0","1","","","","","",""
"南多摩","4","11","2","0","5","5","3","41","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","18","29","4","1","17","19","1","84","9","1","3","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","6","28","4","2","22","35","2","152","16","6","4","0","1","0","0","1","0","0","9","0","0","1","5","","","","","",""
"多摩小平","4","30","2","1","17","26","0","100","10","1","4","0","0","0","0","0","0","0","3","0","0","1","5","","","","","",""
"島しょ","1","2","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","163","452","27","28","221","392","26","1420","146","39","50","4","3","2","0","6","0","1","56","1","0","2","41","","","","","",""
