"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","1","3","5","0","2","0","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","5","6","8","10","8","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","1","0","9","21","2","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","","","","","",""
"文京","1","0","2","4","9","6","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","1","0","9","14","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","1","1","7","11","5","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","0","4","10","57","12","7","0","3","0","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","1","6","29","5","4","1","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","0","0","0","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","12","25","56","4","1","6","6","3","5","1","1","0","0","1","0","0","0","0","0","","","","","",""
"世田谷","2","1","6","32","62","15","6","1","6","0","5","2","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","3","0","11","6","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0","","","","","",""
"中野区","1","0","0","4","10","2","2","0","2","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","4","15","30","8","2","0","2","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","4","2","10","4","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","1","0","2","1","11","3","3","1","7","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"荒川区","4","0","3","14","11","6","1","3","2","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","8","1","2","3","19","1","1","0","6","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","2","16","26","38","8","0","1","5","0","1","3","2","0","0","3","0","0","0","0","0","","","","","",""
"足立","3","2","4","11","60","5","1","2","3","0","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","2","0","1","6","39","4","1","0","2","0","0","0","0","0","0","0","0","0","3","0","0","","","","","",""
"江戸川","1","0","9","29","59","8","0","1","6","0","3","3","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","4","8","34","83","7","6","3","2","1","4","3","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","1","0","2","36","47","11","2","0","7","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","6","13","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","0","1","12","48","6","6","2","4","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","1","1","23","31","6","12","0","5","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","2","1","4","53","57","13","6","0","11","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","23","33","52","7","8","0","3","0","2","1","1","0","0","1","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","36","15","120","419","909","171","89","22","100","4","43","31","9","0","0","9","0","0","5","0","0","","","","","",""
