"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","4","0","0","6","4","13","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","5","3","2","38","5","126","1","30","0","33","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","9","17","6","53","17","428","2","46","0","148","1","6","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0"
"2歳","0","0","10","10","46","19","258","6","5","0","104","7","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","0","12","19","29","15","149","1","0","0","87","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","1","17","24","45","21","87","0","0","0","48","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","0","0","14","29","30","20","69","4","0","0","30","6","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","3","32","15","8","51","4","1","0","14","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","6","23","26","6","25","2","0","0","14","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","3","15","13","2","8","2","0","0","5","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","1","0","4","12","13","2","8","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","9","13","33","3","14","3","0","0","2","3","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","2","6","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","3","20","55","0","25","0","0","0","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4","19","101","207","408","123","1261","25","82","0","496","35","13","1","0","15","0","1","9","1","0","0","0","0","0","0","0","0"
