"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","4","0","0","7","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","0","13","1","1","34","1","5","0","24","0","0","0","5","0","0","0","0","0","0","0"
"1歳","0","41","1","3","65","10","22","0","26","0","2","0","3","0","0","0","1","0","0","0"
"2歳","0","12","1","6","37","8","7","0","4","0","0","5","3","0","0","1","0","0","2","0"
"3歳","0","4","1","16","22","9","11","3","1","0","2","9","2","0","0","0","0","0","0","0"
"4歳","1","4","4","20","31","8","13","1","0","1","1","8","1","0","0","0","0","0","1","0"
"5歳","1","1","3","13","25","4","8","2","0","0","0","6","0","0","0","0","0","0","1","0"
"6歳","0","0","1","20","26","6","3","1","0","0","0","2","0","0","0","0","0","0","0","0"
"7歳","0","1","1","11","17","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0"
"8歳","0","0","0","14","15","1","1","1","0","0","0","4","1","0","0","0","0","0","0","0"
"9歳","0","0","0","3","15","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","14","28","2","0","2","0","0","0","2","1","0","0","1","0","0","0","0"
"15〜19歳","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","1","5","32","2","0","0","0","2","0","0","0","0","0","1","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3","80","14","127","356","53","72","11","56","3","6","38","19","0","1","8","1","0","4","1"
