"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","12","0","0","5","0","0","2","0","0","",""
"中央区","11","6","0","6","1","0","0","0","0","",""
"みなと","3","0","8","3","0","0","1","0","0","",""
"新宿区","32","15","60","18","0","0","9","1","0","",""
"文京","5","3","1","2","0","0","3","0","0","",""
"台東","4","0","1","0","0","0","0","0","0","",""
"墨田区","3","1","1","1","0","0","4","0","0","",""
"江東区","10","1","1","6","0","0","0","0","0","",""
"品川区","9","6","3","1","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","0","0","0","0","0","1","0","0","",""
"世田谷","0","0","0","0","0","0","1","1","0","",""
"渋谷区","10","5","9","5","0","0","0","0","0","",""
"中野区","4","0","0","1","0","0","0","0","0","",""
"杉並","2","0","0","2","0","0","3","0","0","",""
"池袋","12","6","3","9","0","0","5","1","0","",""
"北区","1","0","1","1","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","1","0","0","0","0","0","1","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","1","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","1","0","0","",""
"江戸川","4","1","1","4","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","5","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","1","0","0","0","0","0","1","0","0","",""
"多摩府中","2","0","0","1","0","0","17","0","0","",""
"多摩小平","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","126","44","89","66","1","0","55","3","0","",""
