"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"千代田","22","3","7","14","0","1","1","0","0","0","",""
"中央区","10","8","1","2","0","0","0","0","0","0","",""
"みなと","8","29","7","1","0","1","7","0","0","0","",""
"新宿区","19","5","15","15","1","6","6","0","0","0","",""
"文京","7","2","2","3","0","0","3","1","0","0","",""
"台東","0","0","0","0","1","0","0","0","0","0","",""
"墨田区","1","2","0","2","0","0","1","0","0","0","",""
"江東区","10","2","2","4","0","1","0","0","0","0","",""
"品川区","4","3","0","5","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","0","",""
"大田区","3","0","0","0","0","0","1","0","0","0","",""
"世田谷","0","0","0","0","0","0","4","0","0","0","",""
"渋谷区","12","2","1","3","0","0","0","1","0","0","",""
"中野区","3","1","0","4","0","2","0","0","0","0","",""
"杉並","1","0","0","1","0","0","0","0","0","0","",""
"池袋","10","5","5","5","0","0","2","2","0","0","",""
"北区","2","0","3","1","0","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","0","",""
"板橋区","0","0","1","2","0","0","5","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","0","",""
"足立","2","0","0","1","1","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","4","8","0","0","",""
"江戸川","3","1","0","0","0","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","0","",""
"多摩立川","1","0","0","1","0","0","0","0","0","0","",""
"多摩府中","2","0","0","1","1","0","13","6","1","0","",""
"多摩小平","0","0","0","0","0","0","3","2","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","",""
"合計","120","63","44","65","4","11","51","20","1","0","",""
