"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","0","1","0","22","0","0","0","2","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","7","18","4","136","3","14","0","73","1","31","0","5","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","16","64","43","241","7","52","2","118","1","151","7","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","6","33","57","166","13","19","2","23","0","92","9","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","2","31","98","156","6","17","6","3","0","52","22","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4歳","0","0","24","114","170","21","14","9","0","0","35","14","1","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0"
"5歳","0","1","11","90","112","23","7","9","0","2","25","26","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","8","93","75","17","3","5","0","0","11","32","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","6","93","71","11","2","6","1","0","7","21","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","5","50","54","10","2","5","0","0","4","14","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","2","37","39","11","0","1","0","0","0","8","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","3","0","3","62","155","10","2","2","0","1","3","16","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","1","9","37","0","1","0","0","1","1","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","0","5","30","141","2","2","2","0","0","5","1","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","8","32","212","780","1575","134","135","49","220","7","420","172","30","2","0","33","0","2","13","0","1","0","0","0","0","0","0","0","0"
