"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","1","1","2","1","0","0","4","0","0","",""
"中央区","5","5","1","1","0","0","0","0","0","",""
"みなと","7","2","11","3","1","0","4","0","0","",""
"新宿区","17","15","42","10","0","0","3","1","0","",""
"文京","4","0","1","1","0","0","5","0","0","",""
"台東","0","0","1","0","0","0","0","0","0","",""
"墨田区","4","0","1","2","0","0","4","0","0","",""
"江東区","14","2","0","3","0","0","0","0","0","",""
"品川区","31","1","7","23","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","0","0","0","0","0","4","0","0","",""
"世田谷","0","0","0","0","0","0","0","0","0","",""
"渋谷区","17","7","1","2","0","0","1","0","0","",""
"中野区","6","1","1","4","0","0","0","0","0","",""
"杉並","2","0","0","3","0","0","1","0","0","",""
"池袋","8","4","1","12","0","0","3","0","0","",""
"北区","1","0","1","1","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","2","0","1","2","0","0","5","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","0","0","0","0","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","0","0","0","",""
"江戸川","5","1","2","0","0","0","0","0","0","",""
"八王子市","0","0","0","0","0","0","1","2","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","0","0","0","0","0","0","0","0","0","",""
"多摩府中","1","0","0","0","0","0","9","1","0","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","125","39","73","68","1","0","44","4","0","",""
