"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","0","0"
"1〜4歳","0","0","0","0","0","0","7","0","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","4","0","0"
"15〜19歳","8","1","0","1","1","0","0","0","0"
"20〜24歳","25","1","8","10","2","0","1","0","0"
"25〜29歳","32","4","8","5","4","0","0","0","0"
"30〜34歳","28","6","2","8","2","0","0","0","0"
"35〜39歳","19","4","1","6","1","0","1","0","0"
"40〜44歳","6","4","2","5","1","0","0","0","0"
"45〜49歳","6","4","5","3","0","0","1","0","0"
"50〜54歳","3","3","0","2","0","0","2","0","0"
"55〜59歳","4","2","1","2","1","0","3","0","0"
"60〜64歳","0","0","2","0","0","0","6","0","0"
"65〜69歳","1","0","0","0","0","0","3","0","0"
"70歳以上","0","1","1","0","0","0","22","0","0"
"合計","132","30","30","42","12","0","55","0","0"
