"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","2","2","0","15","2","1","0","3","0","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","10","10","2","108","1","32","0","67","1","117","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","15","54","56","205","4","75","1","74","0","429","4","7","5","0","1","0","0","2","0","0","1","0","0","0","0","0","1","0"
"2歳","0","4","24","62","145","5","42","6","13","0","325","11","4","1","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0"
"3歳","0","4","28","75","137","9","22","4","5","0","217","10","9","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","0","0","23","96","128","11","11","4","2","0","177","14","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","18","120","116","6","17","6","1","0","118","39","3","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","9","95","86","16","15","7","0","0","52","43","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","3","77","62","10","6","6","1","0","31","24","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","62","72","3","6","4","1","0","20","26","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","3","41","40","4","2","3","0","0","11","14","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","2","1","4","68","120","8","5","4","0","1","19","14","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","1","7","24","0","0","0","0","2","0","3","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","2","0","2","28","132","0","4","1","0","0","4","6","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","3","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","9","36","183","789","1390","79","238","46","167","4","1526","208","30","8","1","33","2","2","26","0","0","1","0","0","0","0","0","1","0"
