"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","19","0","2","5","52","1","2","0","3","4","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"区南部","32","0","6","6","61","2","2","0","2","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","34","2","2","5","65","1","0","0","2","1","0","1","0","0","3","0","0","0","0","0","0","","","","","",""
"区西部","14","0","3","14","67","1","4","1","2","0","1","0","1","0","1","0","0","0","0","0","0","","","","","",""
"区西北部","28","4","9","5","93","0","3","0","8","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","20","8","4","16","77","2","3","0","7","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","34","26","1","12","80","2","2","1","1","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","0","1","0","19","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","50","4","3","17","112","5","2","0","3","2","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","19","2","0","5","21","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","17","0","2","13","50","1","0","0","4","1","0","0","0","0","0","0","0","1","0","0","1","","","","","",""
"北多摩北部","45","2","10","4","64","4","4","0","8","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","314","48","43","102","761","19","24","3","43","18","4","2","2","0","6","0","2","1","0","0","1","","","","","",""
